"mea" "a_s_value" "mean" "a_s"
"tBodyAccJerk-max()-Z" "22" -0.847820375327103 "subject"
"tBodyAccJerk-min()-X" "22" 0.565780776658567 "subject"
"tBodyAccJerk-min()-Y" "22" 0.604115522359813 "subject"
"tBodyAccJerk-min()-Z" "22" 0.718933840781931 "subject"
"tBodyAccJerk-sma()" "22" -0.612493733968536 "subject"
"tBodyAccJerk-energy()-X" "22" -0.789600263333333 "subject"
"tBodyAccJerk-energy()-Y" "22" -0.769692146165109 "subject"
"tBodyAccJerk-energy()-Z" "22" -0.92893418317757 "subject"
"tBodyAccJerk-iqr()-X" "22" -0.542829857164174 "subject"
"tBodyAccJerk-iqr()-Y" "22" -0.664676871875389 "subject"
"tBodyAccJerk-iqr()-Z" "22" -0.791613084548287 "subject"
"tBodyAccJerk-entropy()-X" "22" -0.101868513257321 "subject"
"tBodyAccJerk-entropy()-Y" "22" -0.107893888934579 "subject"
"tBodyAccJerk-entropy()-Z" "22" -0.139637532211838 "subject"
"tBodyAccJerk-arCoeff()-X,1" "22" -0.0475496230529595 "subject"
"tBodyAccJerk-arCoeff()-X,2" "22" 0.163325580399502 "subject"
"tBodyAccJerk-arCoeff()-X,3" "22" 0.0350446310830841 "subject"
"tBodyAccJerk-arCoeff()-X,4" "22" 0.0624132299355452 "subject"
"tBodyAccJerk-arCoeff()-Y,1" "22" -0.0711654225796262 "subject"
"tBodyAccJerk-arCoeff()-Y,2" "22" 0.0800382756903427 "subject"
"tBodyAccJerk-arCoeff()-Y,3" "22" 0.0909444420641745 "subject"
"tBodyAccJerk-arCoeff()-Y,4" "22" 0.289597316374766 "subject"
"tBodyAccJerk-arCoeff()-Z,1" "22" 0.0146727058595327 "subject"
"tBodyAccJerk-arCoeff()-Z,2" "22" 0.0466400647430218 "subject"
"tBodyAccJerk-arCoeff()-Z,3" "22" -0.0175498298794704 "subject"
"tBodyAccJerk-arCoeff()-Z,4" "22" 0.10523355600914 "subject"
"tBodyAccJerk-correlation()-X,Y" "22" -0.168203171540187 "subject"
"tBodyAccJerk-correlation()-X,Z" "22" 0.0951363759457944 "subject"
"tBodyAccJerk-correlation()-Y,Z" "22" 0.15915700641215 "subject"
"tBodyGyro-mean()-X" "22" -0.00800630644716511 "subject"
"tBodyGyro-mean()-Y" "22" -0.0949661116922118 "subject"
"tBodyGyro-mean()-Z" "22" 0.0812406584647975 "subject"
"tBodyGyro-std()-X" "22" -0.695919202960436 "subject"
"tBodyGyro-std()-Y" "22" -0.784052281090343 "subject"
"tBodyGyro-std()-Z" "22" -0.654458016208723 "subject"
"tBodyGyro-mad()-X" "22" -0.699422531143302 "subject"
"tBodyGyro-mad()-Y" "22" -0.789650165794393 "subject"
"tBodyGyro-mad()-Z" "22" -0.662140853093458 "subject"
"tBodyGyro-max()-X" "22" -0.614291566449221 "subject"
"tBodyGyro-max()-Y" "22" -0.81605744376947 "subject"
"tBodyGyro-max()-Z" "22" -0.503136678766355 "subject"
"tBodyGyro-min()-X" "22" 0.633121958915888 "subject"
"tBodyGyro-min()-Y" "22" 0.791888272056075 "subject"
"tBodyGyro-min()-Z" "22" 0.552016925242368 "subject"
"tBodyGyro-sma()" "22" -0.630368987701215 "subject"
"tBodyGyro-energy()-X" "22" -0.882504858068536 "subject"
"tBodyGyro-energy()-Y" "22" -0.94753637623053 "subject"
"tBodyGyro-energy()-Z" "22" -0.871530000186916 "subject"
"tBodyGyro-iqr()-X" "22" -0.693404946542056 "subject"
"tBodyGyro-iqr()-Y" "22" -0.801046788286604 "subject"
"tBodyGyro-iqr()-Z" "22" -0.705987522168224 "subject"
"tBodyGyro-entropy()-X" "22" -0.145539882570903 "subject"
"tBodyGyro-entropy()-Y" "22" -0.126549580870498 "subject"
"tBodyGyro-entropy()-Z" "22" -0.0984002237872274 "subject"
"tBodyGyro-arCoeff()-X,1" "22" -0.183536587274143 "subject"
"tBodyGyro-arCoeff()-X,2" "22" 0.0834207960361371 "subject"
"tBodyGyro-arCoeff()-X,3" "22" 0.144842351728037 "subject"
"tBodyGyro-arCoeff()-X,4" "22" 0.00298917226791277 "subject"
"tBodyGyro-arCoeff()-Y,1" "22" -0.159357195682897 "subject"
"tBodyGyro-arCoeff()-Y,2" "22" 0.10002973146324 "subject"
"tBodyGyro-arCoeff()-Y,3" "22" -0.0350913517021807 "subject"
"tBodyGyro-arCoeff()-Y,4" "22" 0.21675298226648 "subject"
"tBodyGyro-arCoeff()-Z,1" "22" 0.0193298204557632 "subject"
"tBodyGyro-arCoeff()-Z,2" "22" -0.0351088716043614 "subject"
"tBodyGyro-arCoeff()-Z,3" "22" -0.0157707167037383 "subject"
"tBodyGyro-arCoeff()-Z,4" "22" 0.300227871209408 "subject"
"tBodyGyro-correlation()-X,Y" "22" -0.339696868338629 "subject"
"tBodyGyro-correlation()-X,Z" "22" 0.0675026913641745 "subject"
"tBodyGyro-correlation()-Y,Z" "22" -0.144134782438318 "subject"
"tBodyGyroJerk-mean()-X" "22" -0.109257561827445 "subject"
"tBodyGyroJerk-mean()-Y" "22" -0.0384616223750156 "subject"
"tBodyGyroJerk-mean()-Z" "22" -0.0582144293519003 "subject"
"tBodyGyroJerk-std()-X" "22" -0.708898710199377 "subject"
"tBodyGyroJerk-std()-Y" "22" -0.859924419844237 "subject"
"tBodyGyroJerk-std()-Z" "22" -0.742272774987539 "subject"
"tBodyGyroJerk-mad()-X" "22" -0.710703258245171 "subject"
"tBodyGyroJerk-mad()-Y" "22" -0.862650424049844 "subject"
"tBodyGyroJerk-mad()-Z" "22" -0.744141912367601 "subject"
"tBodyGyroJerk-max()-X" "22" -0.723690627763863 "subject"
"tBodyGyroJerk-max()-Y" "22" -0.883594679127726 "subject"
"tBodyGyroJerk-max()-Z" "22" -0.754743320121495 "subject"
"tBodyGyroJerk-min()-X" "22" 0.743848219255452 "subject"
"tBodyGyroJerk-min()-Y" "22" 0.891888945576324 "subject"
"tBodyGyroJerk-min()-Z" "22" 0.811550017788162 "subject"
"tBodyGyroJerk-sma()" "22" -0.794267773738318 "subject"
"tBodyGyroJerk-energy()-X" "22" -0.900200919626168 "subject"
"tBodyGyroJerk-energy()-Y" "22" -0.977145974735202 "subject"
"tBodyGyroJerk-energy()-Z" "22" -0.917317039065421 "subject"
"tBodyGyroJerk-iqr()-X" "22" -0.722329829496885 "subject"
"tBodyGyroJerk-iqr()-Y" "22" -0.862774517788162 "subject"
"tBodyGyroJerk-iqr()-Z" "22" -0.755888762336449 "subject"
"tBodyGyroJerk-entropy()-X" "22" -0.0741030300395639 "subject"
"tBodyGyroJerk-entropy()-Y" "22" -0.0724783723956386 "subject"
"tBodyGyroJerk-entropy()-Z" "22" -0.0680870082243925 "subject"
"tBodyGyroJerk-arCoeff()-X,1" "22" -0.0551858873684424 "subject"
"tBodyGyroJerk-arCoeff()-X,2" "22" -0.0289724785494393 "subject"
"tBodyGyroJerk-arCoeff()-X,3" "22" 0.107990429615265 "subject"
"tBodyGyroJerk-arCoeff()-X,4" "22" 0.181964747380062 "subject"
"tBodyGyroJerk-arCoeff()-Y,1" "22" -0.123822177276916 "subject"
"tBodyGyroJerk-arCoeff()-Y,2" "22" 0.128092585853271 "subject"
"tBodyGyroJerk-arCoeff()-Y,3" "22" 0.0416053885654206 "subject"
"tBodyGyroJerk-arCoeff()-Y,4" "22" 0.0607372893944237 "subject"
"tBodyGyroJerk-arCoeff()-Z,1" "22" 0.0554618049043302 "subject"
"tBodyGyroJerk-arCoeff()-Z,2" "22" -0.0355426719582555 "subject"
"tBodyGyroJerk-arCoeff()-Z,3" "22" 0.0243221010046729 "subject"
"tBodyGyroJerk-arCoeff()-Z,4" "22" 0.0201308890566978 "subject"
"tBodyGyroJerk-correlation()-X,Y" "22" -0.0693195036794392 "subject"
"tBodyGyroJerk-correlation()-X,Z" "22" 0.188519652700623 "subject"
"tBodyGyroJerk-correlation()-Y,Z" "22" -0.171421066866044 "subject"
"tBodyAccMag-mean()" "22" -0.504099198287601 "subject"
"tBodyAccMag-std()" "22" -0.595953853592586 "subject"
"tBodyAccMag-mad()" "22" -0.644195157757352 "subject"
"tBodyAccMag-max()" "22" -0.546925819905358 "subject"
"tBodyAccMag-min()" "22" -0.843013752367601 "subject"
"tBodyAccMag-sma()" "22" -0.504099198287601 "subject"
"tBodyAccMag-energy()" "22" -0.718386745114019 "subject"
"tBodyAccMag-iqr()" "22" -0.696427127700935 "subject"
"tBodyAccMag-entropy()" "22" 0.123952856821184 "subject"
"tBodyAccMag-arCoeff()1" "22" -0.0257487044538941 "subject"
"tBodyAccMag-arCoeff()2" "22" -0.0182522903093458 "subject"
"tBodyAccMag-arCoeff()3" "22" 0.111201310520872 "subject"
"tBodyAccMag-arCoeff()4" "22" -0.106124931011869 "subject"
"tGravityAccMag-mean()" "22" -0.504099198287601 "subject"
"tGravityAccMag-std()" "22" -0.595953853592586 "subject"
"tGravityAccMag-mad()" "22" -0.644195157757352 "subject"
"tGravityAccMag-max()" "22" -0.546925819905358 "subject"
"tGravityAccMag-min()" "22" -0.843013752367601 "subject"
"tGravityAccMag-sma()" "22" -0.504099198287601 "subject"
"tGravityAccMag-energy()" "22" -0.718386745114019 "subject"
"tGravityAccMag-iqr()" "22" -0.696427127700935 "subject"
"tGravityAccMag-entropy()" "22" 0.123952856821184 "subject"
"tGravityAccMag-arCoeff()1" "22" -0.0257487044538941 "subject"
"tGravityAccMag-arCoeff()2" "22" -0.0182522903093458 "subject"
"tGravityAccMag-arCoeff()3" "22" 0.111201310520872 "subject"
"tGravityAccMag-arCoeff()4" "22" -0.106124931011869 "subject"
"tBodyAccJerkMag-mean()" "22" -0.609772829890966 "subject"
"tBodyAccJerkMag-std()" "22" -0.589823140414673 "subject"
"tBodyAccJerkMag-mad()" "22" -0.607691286266978 "subject"
"tBodyAccJerkMag-max()" "22" -0.60986370076324 "subject"
"tBodyAccJerkMag-min()" "22" -0.761887623846417 "subject"
"tBodyAccJerkMag-sma()" "22" -0.609772829890966 "subject"
"tBodyAccJerkMag-energy()" "22" -0.804931867850467 "subject"
"tBodyAccJerkMag-iqr()" "22" -0.655230233276324 "subject"
"tBodyAccJerkMag-entropy()" "22" -0.0893006399158879 "subject"
"tBodyAccJerkMag-arCoeff()1" "22" 0.0849415336853583 "subject"
"tBodyAccJerkMag-arCoeff()2" "22" -0.071333186833053 "subject"
"tBodyAccJerkMag-arCoeff()3" "22" -0.0668817927161994 "subject"
"tBodyAccJerkMag-arCoeff()4" "22" -0.00690789267850467 "subject"
"tBodyGyroMag-mean()" "22" -0.637666108456075 "subject"
"tBodyGyroMag-std()" "22" -0.67637856158162 "subject"
"tBodyGyroMag-mad()" "22" -0.64135899574704 "subject"
"tBodyGyroMag-max()" "22" -0.724225180996885 "subject"
"tBodyGyroMag-min()" "22" -0.774554044137072 "subject"
"tBodyGyroMag-sma()" "22" -0.637666108456075 "subject"
"tBodyGyroMag-energy()" "22" -0.854106001713396 "subject"
"tBodyGyroMag-iqr()" "22" -0.658394014323676 "subject"
"tBodyGyroMag-entropy()" "22" 0.234707933679626 "subject"
"tBodyGyroMag-arCoeff()1" "22" -0.0800207293012461 "subject"
"tBodyGyroMag-arCoeff()2" "22" -0.0682523553848598 "subject"
"tBodyGyroMag-arCoeff()3" "22" 0.148343607207134 "subject"
"tBodyGyroMag-arCoeff()4" "22" -0.0268998462148598 "subject"
"tBodyGyroJerkMag-mean()" "22" -0.794681311214953 "subject"
"tBodyGyroJerkMag-std()" "22" -0.82649344800623 "subject"
"tBodyGyroJerkMag-mad()" "22" -0.833476884485981 "subject"
"tBodyGyroJerkMag-max()" "22" -0.839257445576324 "subject"
"tBodyGyroJerkMag-min()" "22" -0.808079140383178 "subject"
"tBodyGyroJerkMag-sma()" "22" -0.794681311214953 "subject"
"tBodyGyroJerkMag-energy()" "22" -0.952956086510903 "subject"
"tBodyGyroJerkMag-iqr()" "22" -0.839423604953271 "subject"
"tBodyGyroJerkMag-entropy()" "22" 0.0728480386339252 "subject"
"tBodyGyroJerkMag-arCoeff()1" "22" 0.27231372480405 "subject"
"tBodyGyroJerkMag-arCoeff()2" "22" -0.223813453579751 "subject"
"tBodyGyroJerkMag-arCoeff()3" "22" -0.0693339860258878 "subject"
"tBodyGyroJerkMag-arCoeff()4" "22" -0.0760050479352025 "subject"
"fBodyAcc-mean()-X" "22" -0.594929652065732 "subject"
"fBodyAcc-mean()-Y" "22" -0.508172778206231 "subject"
"fBodyAcc-mean()-Z" "22" -0.687320961149533 "subject"
"fBodyAcc-std()-X" "22" -0.528958812567601 "subject"
"fBodyAcc-std()-Y" "22" -0.51558097336324 "subject"
"fBodyAcc-std()-Z" "22" -0.665516999699377 "subject"
"fBodyAcc-mad()-X" "22" -0.584066715714642 "subject"
"fBodyAcc-mad()-Y" "22" -0.5233690296 "subject"
"fBodyAcc-mad()-Z" "22" -0.675416757788162 "subject"
"fBodyAcc-max()-X" "22" -0.53310941156157 "subject"
"fBodyAcc-max()-Y" "22" -0.609094231931059 "subject"
"fBodyAcc-max()-Z" "22" -0.681773742604361 "subject"
"fBodyAcc-min()-X" "22" -0.82619231755296 "subject"
"fBodyAcc-min()-Y" "22" -0.866765723274143 "subject"
"fBodyAcc-min()-Z" "22" -0.918226483925234 "subject"
"fBodyAcc-sma()" "22" -0.539562544208567 "subject"
"fBodyAcc-energy()-X" "22" -0.747686938149533 "subject"
"fBodyAcc-energy()-Y" "22" -0.713317747634891 "subject"
"fBodyAcc-energy()-Z" "22" -0.869624042741433 "subject"
"fBodyAcc-iqr()-X" "22" -0.652844537220561 "subject"
"fBodyAcc-iqr()-Y" "22" -0.629900686368224 "subject"
"fBodyAcc-iqr()-Z" "22" -0.770765447009346 "subject"
"fBodyAcc-entropy()-X" "22" -0.223452925514019 "subject"
"fBodyAcc-entropy()-Y" "22" -0.171270132327103 "subject"
"fBodyAcc-entropy()-Z" "22" -0.232675173336386 "subject"
"fBodyAcc-maxInds-X" "22" -0.788161992233645 "subject"
"fBodyAcc-maxInds-Y" "22" -0.804153685224299 "subject"
"fBodyAcc-maxInds-Z" "22" -0.793673615538941 "subject"
"fBodyAcc-meanFreq()-X" "22" -0.181031984073891 "subject"
"fBodyAcc-meanFreq()-Y" "22" 0.0371992326304984 "subject"
"fBodyAcc-meanFreq()-Z" "22" 0.0806295666361371 "subject"
"fBodyAcc-skewness()-X" "22" -0.00127276319096573 "subject"
"fBodyAcc-kurtosis()-X" "22" -0.296148118788162 "subject"
"fBodyAcc-skewness()-Y" "22" -0.261806909386355 "subject"
"fBodyAcc-kurtosis()-Y" "22" -0.585030001470405 "subject"
"fBodyAcc-skewness()-Z" "22" -0.227007248343925 "subject"
"fBodyAcc-kurtosis()-Z" "22" -0.472288155610592 "subject"
"fBodyAcc-bandsEnergy()-1,8" "22" -0.704989291457944 "subject"
"fBodyAcc-bandsEnergy()-9,16" "22" -0.919320279190031 "subject"
"fBodyAcc-bandsEnergy()-17,24" "22" -0.837562304267913 "subject"
"fBodyAcc-bandsEnergy()-25,32" "22" -0.768376079020685 "subject"
"fBodyAcc-bandsEnergy()-33,40" "22" -0.835552975426791 "subject"
"fBodyAcc-bandsEnergy()-41,48" "22" -0.866480761772586 "subject"
"fBodyAcc-bandsEnergy()-49,56" "22" -0.917594288161994 "subject"
"fBodyAcc-bandsEnergy()-57,64" "22" -0.945309553495327 "subject"
"fBodyAcc-bandsEnergy()-1,16" "22" -0.7406994628919 "subject"
"fBodyAcc-bandsEnergy()-17,32" "22" -0.791479288065421 "subject"
"fBodyAcc-bandsEnergy()-33,48" "22" -0.847160317725857 "subject"
"fBodyAcc-bandsEnergy()-49,64" "22" -0.926883738028037 "subject"
"fBodyAcc-bandsEnergy()-1,24" "22" -0.747585663408411 "subject"
"fBodyAcc-bandsEnergy()-25,48" "22" -0.761146823482554 "subject"
"fBodyAcc-bandsEnergy()-1,8.1" "22" -0.741592018691589 "subject"
"fBodyAcc-bandsEnergy()-9,16.1" "22" -0.868774695996885 "subject"
"fBodyAcc-bandsEnergy()-17,24.1" "22" -0.810582138967601 "subject"
"fBodyAcc-bandsEnergy()-25,32.1" "22" -0.779528673174455 "subject"
"fBodyAcc-bandsEnergy()-33,40.1" "22" -0.774462124761682 "subject"
"fBodyAcc-bandsEnergy()-41,48.1" "22" -0.835126120077882 "subject"
"fBodyAcc-bandsEnergy()-49,56.1" "22" -0.877034492130841 "subject"
"fBodyAcc-bandsEnergy()-57,64.1" "22" -0.942233448688473 "subject"
"fBodyAcc-bandsEnergy()-1,16.1" "22" -0.734502962148037 "subject"
"fBodyAcc-bandsEnergy()-17,32.1" "22" -0.753247807040498 "subject"
"fBodyAcc-bandsEnergy()-33,48.1" "22" -0.771907106177259 "subject"
"fBodyAcc-bandsEnergy()-49,64.1" "22" -0.900556005825545 "subject"
"fBodyAcc-bandsEnergy()-1,24.1" "22" -0.723957984192648 "subject"
"fBodyAcc-bandsEnergy()-25,48.1" "22" -0.765952103435826 "subject"
"fBodyAcc-bandsEnergy()-1,8.2" "22" -0.89570710105919 "subject"
"fBodyAcc-bandsEnergy()-9,16.2" "22" -0.898222225732087 "subject"
"fBodyAcc-bandsEnergy()-17,24.2" "22" -0.944402811806854 "subject"
"fBodyAcc-bandsEnergy()-25,32.2" "22" -0.942597346386293 "subject"
"fBodyAcc-bandsEnergy()-33,40.2" "22" -0.955615236074766 "subject"
"fBodyAcc-bandsEnergy()-41,48.2" "22" -0.92866955728972 "subject"
"fBodyAcc-bandsEnergy()-49,56.2" "22" -0.933253697009346 "subject"
"fBodyAcc-bandsEnergy()-57,64.2" "22" -0.964185217788162 "subject"
"fBodyAcc-bandsEnergy()-1,16.2" "22" -0.883839691277259 "subject"
"fBodyAcc-bandsEnergy()-17,32.2" "22" -0.943781205794393 "subject"
"fBodyAcc-bandsEnergy()-33,48.2" "22" -0.945502057788162 "subject"
"fBodyAcc-bandsEnergy()-49,64.2" "22" -0.941969150809969 "subject"
"fBodyAcc-bandsEnergy()-1,24.2" "22" -0.876454819968847 "subject"
"fBodyAcc-bandsEnergy()-25,48.2" "22" -0.943441932398754 "subject"
"fBodyAccJerk-mean()-X" "22" -0.60425320237352 "subject"
"fBodyAccJerk-mean()-Y" "22" -0.574318114038941 "subject"
"fBodyAccJerk-mean()-Z" "22" -0.739701808286604 "subject"
"fBodyAccJerk-std()-X" "22" -0.602457991412617 "subject"
"fBodyAccJerk-std()-Y" "22" -0.576391814080349 "subject"
"fBodyAccJerk-std()-Z" "22" -0.780252702647975 "subject"
"fBodyAccJerk-mad()-X" "22" -0.548459748666729 "subject"
"fBodyAccJerk-mad()-Y" "22" -0.574304172400935 "subject"
"fBodyAccJerk-mad()-Z" "22" -0.762741006728972 "subject"
"fBodyAccJerk-max()-X" "22" -0.635200471986916 "subject"
"fBodyAccJerk-max()-Y" "22" -0.673140615059502 "subject"
"fBodyAccJerk-max()-Z" "22" -0.805406452834891 "subject"
"fBodyAccJerk-min()-X" "22" -0.848880681492212 "subject"
"fBodyAccJerk-min()-Y" "22" -0.870046751775701 "subject"
"fBodyAccJerk-min()-Z" "22" -0.883800672906542 "subject"
"fBodyAccJerk-sma()" "22" -0.576134778071558 "subject"
"fBodyAccJerk-energy()-X" "22" -0.789323336386293 "subject"
"fBodyAccJerk-energy()-Y" "22" -0.769800562018692 "subject"
"fBodyAccJerk-energy()-Z" "22" -0.928959430903427 "subject"
"fBodyAccJerk-iqr()-X" "22" -0.58322428509795 "subject"
"fBodyAccJerk-iqr()-Y" "22" -0.6568836352551 "subject"
"fBodyAccJerk-iqr()-Z" "22" -0.773842248875389 "subject"
"fBodyAccJerk-entropy()-X" "22" -0.293510409545171 "subject"
"fBodyAccJerk-entropy()-Y" "22" -0.258946251554517 "subject"
"fBodyAccJerk-entropy()-Z" "22" -0.394562865202492 "subject"
"fBodyAccJerk-maxInds-X" "22" -0.423052959501558 "subject"
"fBodyAccJerk-maxInds-Y" "22" -0.409968847352025 "subject"
"fBodyAccJerk-maxInds-Z" "22" -0.310903426791277 "subject"
"fBodyAccJerk-meanFreq()-X" "22" 0.0665521438309969 "subject"
"fBodyAccJerk-meanFreq()-Y" "22" -0.178425080835514 "subject"
"fBodyAccJerk-meanFreq()-Z" "22" -0.0467691789252336 "subject"
"fBodyAccJerk-skewness()-X" "22" -0.310285494420249 "subject"
"fBodyAccJerk-kurtosis()-X" "22" -0.673999677387227 "subject"
"fBodyAccJerk-skewness()-Y" "22" -0.454587132109408 "subject"
"fBodyAccJerk-kurtosis()-Y" "22" -0.858329933862928 "subject"
"fBodyAccJerk-skewness()-Z" "22" -0.505358907816199 "subject"
"fBodyAccJerk-kurtosis()-Z" "22" -0.82388538517134 "subject"
"fBodyAccJerk-bandsEnergy()-1,8" "22" -0.75992533733676 "subject"
"fBodyAccJerk-bandsEnergy()-9,16" "22" -0.915702204579439 "subject"
"fBodyAccJerk-bandsEnergy()-17,24" "22" -0.844964407819315 "subject"
"fBodyAccJerk-bandsEnergy()-25,32" "22" -0.774006596404984 "subject"
"fBodyAccJerk-bandsEnergy()-33,40" "22" -0.835525028495327 "subject"
"fBodyAccJerk-bandsEnergy()-41,48" "22" -0.837672419031153 "subject"
"fBodyAccJerk-bandsEnergy()-49,56" "22" -0.902068818604361 "subject"
"fBodyAccJerk-bandsEnergy()-57,64" "22" -0.973452827912773 "subject"
"fBodyAccJerk-bandsEnergy()-1,16" "22" -0.838699973676012 "subject"
"fBodyAccJerk-bandsEnergy()-17,32" "22" -0.777584312264798 "subject"
"fBodyAccJerk-bandsEnergy()-33,48" "22" -0.822733348906542 "subject"
"fBodyAccJerk-bandsEnergy()-49,64" "22" -0.898632510080997 "subject"
"fBodyAccJerk-bandsEnergy()-1,24" "22" -0.811466309626168 "subject"
"fBodyAccJerk-bandsEnergy()-25,48" "22" -0.714042859627944 "subject"
"fBodyAccJerk-bandsEnergy()-1,8.1" "22" -0.774232008420561 "subject"
"fBodyAccJerk-bandsEnergy()-9,16.1" "22" -0.894711211028037 "subject"
"fBodyAccJerk-bandsEnergy()-17,24.1" "22" -0.768547822171651 "subject"
"fBodyAccJerk-bandsEnergy()-25,32.1" "22" -0.783903596539252 "subject"
"fBodyAccJerk-bandsEnergy()-33,40.1" "22" -0.807193755322741 "subject"
"fBodyAccJerk-bandsEnergy()-41,48.1" "22" -0.819491334931464 "subject"
"fBodyAccJerk-bandsEnergy()-49,56.1" "22" -0.900466634797508 "subject"
"fBodyAccJerk-bandsEnergy()-57,64.1" "22" -0.972787283395639 "subject"
"fBodyAccJerk-bandsEnergy()-1,16.1" "22" -0.851359313676012 "subject"
"fBodyAccJerk-bandsEnergy()-17,32.1" "22" -0.729232212305763 "subject"
"fBodyAccJerk-bandsEnergy()-33,48.1" "22" -0.766103212320872 "subject"
"fBodyAccJerk-bandsEnergy()-49,64.1" "22" -0.909593942928349 "subject"
"fBodyAccJerk-bandsEnergy()-1,24.1" "22" -0.789966210560748 "subject"
"fBodyAccJerk-bandsEnergy()-25,48.1" "22" -0.774150076312461 "subject"
"fBodyAccJerk-bandsEnergy()-1,8.2" "22" -0.90555528152648 "subject"
"fBodyAccJerk-bandsEnergy()-9,16.2" "22" -0.908058903333333 "subject"
"fBodyAccJerk-bandsEnergy()-17,24.2" "22" -0.946037013333333 "subject"
"fBodyAccJerk-bandsEnergy()-25,32.2" "22" -0.944137833364486 "subject"
"fBodyAccJerk-bandsEnergy()-33,40.2" "22" -0.958857993862928 "subject"
"fBodyAccJerk-bandsEnergy()-41,48.2" "22" -0.929316689096573 "subject"
"fBodyAccJerk-bandsEnergy()-49,56.2" "22" -0.912263178785047 "subject"
"fBodyAccJerk-bandsEnergy()-57,64.2" "22" -0.964432198535826 "subject"
"fBodyAccJerk-bandsEnergy()-1,16.2" "22" -0.887829875389408 "subject"
"fBodyAccJerk-bandsEnergy()-17,32.2" "22" -0.945137143613707 "subject"
"fBodyAccJerk-bandsEnergy()-33,48.2" "22" -0.947180492305296 "subject"
"fBodyAccJerk-bandsEnergy()-49,64.2" "22" -0.912676495638629 "subject"
"fBodyAccJerk-bandsEnergy()-1,24.2" "22" -0.913327007601246 "subject"
"fBodyAccJerk-bandsEnergy()-25,48.2" "22" -0.945358588224299 "subject"
"fBodyGyro-mean()-X" "22" -0.639575654479751 "subject"
"fBodyGyro-mean()-Y" "22" -0.79139974588785 "subject"
"fBodyGyro-mean()-Z" "22" -0.643363339819315 "subject"
"fBodyGyro-std()-X" "22" -0.714977903442368 "subject"
"fBodyGyro-std()-Y" "22" -0.782046079563863 "subject"
"fBodyGyro-std()-Z" "22" -0.690679448900312 "subject"
"fBodyGyro-mad()-X" "22" -0.659455187294393 "subject"
"fBodyGyro-mad()-Y" "22" -0.804878459595016 "subject"
"fBodyGyro-mad()-Z" "22" -0.660694631797508 "subject"
"fBodyGyro-max()-X" "22" -0.731099468280374 "subject"
"fBodyGyro-max()-Y" "22" -0.831931178224299 "subject"
"fBodyGyro-max()-Z" "22" -0.756786951744548 "subject"
"fBodyGyro-min()-X" "22" -0.931977394423676 "subject"
"fBodyGyro-min()-Y" "22" -0.922333326448598 "subject"
"fBodyGyro-min()-Z" "22" -0.900121740965732 "subject"
"fBodyGyro-sma()" "22" -0.687237400716511 "subject"
"fBodyGyro-energy()-X" "22" -0.89746707470405 "subject"
"fBodyGyro-energy()-Y" "22" -0.950376640965732 "subject"
"fBodyGyro-energy()-Z" "22" -0.868001917165109 "subject"
"fBodyGyro-iqr()-X" "22" -0.695643811342056 "subject"
"fBodyGyro-iqr()-Y" "22" -0.834366903271028 "subject"
"fBodyGyro-iqr()-Z" "22" -0.720755370087227 "subject"
"fBodyGyro-entropy()-X" "22" -0.0821661409992835 "subject"
"fBodyGyro-entropy()-Y" "22" -0.124283295174455 "subject"
"fBodyGyro-entropy()-Z" "22" -0.163789891453583 "subject"
"fBodyGyro-maxInds-X" "22" -0.88245067482866 "subject"
"fBodyGyro-maxInds-Y" "22" -0.843231835732087 "subject"
